331,0.0476169
332,0.0473306
333,0.0470468
334,0.0467656
335,0.0464869
336,0.0462107
337,0.045937
338,0.0456656
339,0.0453967
340,0.0451302
341,0.044866
342,0.0446041
343,0.0443445
344,0.0440871
345,0.043832
346,0.0435791
347,0.0433284
348,0.0430798
349,0.0428334
350,0.042589
351,0.0423468
352,0.0421066
353,0.0418685
354,0.0416324
355,0.0413982
356,0.0411661
357,0.0409359
358,0.0407076
359,0.0404812
360,0.0402567
361,0.0400341
362,0.0398133
363,0.0395943
364,0.0393772
365,0.0391618
366,0.0389482
367,0.0387363
368,0.0385261
369,0.0383177
370,0.0381109
371,0.0379058
372,0.0377024
373,0.0375006
374,0.0373004
375,0.0371018
376,0.0369048
377,0.0367094
378,0.0365155
379,0.0363232
380,0.0361323
381,0.035943
382,0.0357551
383,0.0355687
384,0.0353838
385,0.0352003
386,0.0350183
387,0.0348376
388,0.0346583
389,0.0344805
390,0.0343039
391,0.0341288
392,0.033955
393,0.0337825
394,0.0336113
395,0.0334414
396,0.0332728
397,0.0331054
398,0.0329394
399,0.0327746
400,0.032611
401,0.0324486
402,0.0322874
403,0.0321275
404,0.0319687
405,0.0318111
406,0.0316547
407,0.0314994
408,0.0313453
409,0.0311922
410,0.0310404
411,0.0308896
412,0.0307399
413,0.0305913
414,0.0304437
415,0.0302973
416,0.0301519
417,0.0300075
418,0.0298642
419,0.0297219
420,0.0295806
421,0.0294403
422,0.029301
423,0.0291627
424,0.0290254
425,0.028889
426,0.0287536
427,0.0286192
428,0.0284857
429,0.0283531
430,0.0282215
431,0.0280907
432,0.0279609
433,0.027832
434,0.027704
435,0.0275768
436,0.0274505
437,0.0273251
438,0.0272006
439,0.0270768
440,0.026954
441,0.026832
442,0.0267107
443,0.0265904
444,0.0264708
445,0.026352
446,0.0262341
447,0.0261169
448,0.0260005
449,0.0258849
450,0.02577
451,0.025656
452,0.0255426
453,0.0254301
454,0.0253182
455,0.0252071
456,0.0250968
457,0.0249871
458,0.0248782
459,0.02477
460,0.0246625
461,0.0245557
462,0.0244495
463,0.0243441
464,0.0242394
465,0.0241353
466,0.0240319
467,0.0239291
468,0.0238271
469,0.0237256
470,0.0236248
471,0.0235247
472,0.0234252
473,0.0233263
474,0.0232281
475,0.0231304
476,0.0230334
477,0.022937
478,0.0228412
479,0.022746
480,0.0226514
481,0.0225574
482,0.0224639
483,0.0223711
484,0.0222788
485,0.0221871
486,0.0220959
487,0.0220053
488,0.0219153
489,0.0218258
490,0.0217369
491,0.0216485
492,0.0215607
493,0.0214734
494,0.0213866
495,0.0213003
496,0.0212146
497,0.0211294
498,0.0210447
499,0.0209605
500,0.0208768
501,0.0207936
502,0.0207109
503,0.0206287
504,0.020547
505,0.0204657
506,0.020385
507,0.0203047
508,0.0202249
509,0.0201456
510,0.0200667
511,0.0199883
512,0.0199104
513,0.0198329
514,0.0197559
515,0.0196793
516,0.0196031
517,0.0195274
518,0.0194522
519,0.0193773
520,0.0193029
521,0.019229
522,0.0191554
523,0.0190823
524,0.0190096
525,0.0189373
526,0.0188654
527,0.018794
528,0.0187229
529,0.0186523
530,0.018582
531,0.0185121
532,0.0184427
533,0.0183736
534,0.0183049
535,0.0182366
536,0.0181687
537,0.0181011
538,0.018034
539,0.0179672
540,0.0179007
541,0.0178347
542,0.017769
543,0.0177037
544,0.0176387
545,0.0175741
546,0.0175098
547,0.0174459
548,0.0173824
549,0.0173192
550,0.0172563
551,0.0171938
552,0.0171316
553,0.0170697
554,0.0170082
555,0.0169471
556,0.0168862
557,0.0168257
558,0.0167655
559,0.0167056
560,0.0166461
561,0.0165868
562,0.0165279
563,0.0164693
564,0.016411
565,0.016353
566,0.0162954
567,0.016238
568,0.0161809
569,0.0161241
570,0.0160677
571,0.0160115
572,0.0159556
573,0.0159
574,0.0158447
575,0.0157897
576,0.015735
577,0.0156806
578,0.0156264
579,0.0155725
580,0.0155189
581,0.0154656
582,0.0154126
583,0.0153598
584,0.0153073
585,0.0152551
586,0.0152031
587,0.0151514
588,0.0151
589,0.0150488
590,0.0149979
591,0.0149472
592,0.0148968
593,0.0148467
594,0.0147968
595,0.0147471
596,0.0146977
597,0.0146486
598,0.0145997
599,0.014551
600,0.0145026
601,0.0144545
602,0.0144065
603,0.0143588
604,0.0143114
605,0.0142642
606,0.0142172
607,0.0141704
608,0.0141239
609,0.0140776
610,0.0140316
611,0.0139857
612,0.0139401
613,0.0138947
614,0.0138495
615,0.0138046
616,0.0137599
617,0.0137153
618,0.013671
619,0.013627
620,0.0135831
621,0.0135394
622,0.013496
623,0.0134527
624,0.0134097
625,0.0133669
626,0.0133243
627,0.0132818
628,0.0132396
629,0.0131976
630,0.0131558
631,0.0131142
632,0.0130728
633,0.0130316
634,0.0129905
635,0.0129497
636,0.0129091
637,0.0128686
638,0.0128283
639,0.0127883
640,0.0127484
641,0.0127087
642,0.0126692
643,0.0126299
644,0.0125907
645,0.0125518
646,0.012513
647,0.0124744
648,0.012436
649,0.0123977
650,0.0123596
651,0.0123217
652,0.012284
653,0.0122465
654,0.0122091
655,0.0121719
656,0.0121349
657,0.012098
658,0.0120613
659,0.0120248
660,0.0119884
661,0.0119522
662,0.0119162
663,0.0118803
664,0.0118446
665,0.0118091
666,0.0117737
667,0.0117384
668,0.0117034
669,0.0116685
670,0.0116337
671,0.0115991
672,0.0115647
673,0.0115304
674,0.0114962
675,0.0114622
676,0.0114284
677,0.0113947
678,0.0113612
679,0.0113278
680,0.0112945
681,0.0112614
682,0.0112285
683,0.0111957
684,0.011163
685,0.0111305
686,0.0110981
687,0.0110659
688,0.0110338
689,0.0110018
690,0.01097
691,0.0109383
692,0.0109068
693,0.0108753
694,0.0108441
695,0.0108129
696,0.0107819
697,0.0107511
698,0.0107203
699,0.0106897
700,0.0106592
701,0.0106289
702,0.0105987
703,0.0105686
704,0.0105386
705,0.0105088
706,0.0104791
707,0.0104495
708,0.0104201
709,0.0103907
710,0.0103615
711,0.0103325
712,0.0103035
713,0.0102747
714,0.010246
715,0.0102174
716,0.0101889
717,0.0101605
718,0.0101323
719,0.0101042
720,0.0100762
721,0.0100483
722,0.0100205
723,0.00999285
724,0.00996531
725,0.00993788
726,0.00991057
727,0.00988337
728,0.00985628
729,0.0098293
730,0.00980243
731,0.00977567
732,0.00974903
733,0.00972249
734,0.00969606
735,0.00966973
736,0.00964352
737,0.00961741
738,0.00959141
739,0.00956551
740,0.00953972
741,0.00951403
742,0.00948845
743,0.00946297
744,0.00943759
745,0.00941231
746,0.00938714
747,0.00936207
748,0.00933709
749,0.00931222
750,0.00928745
751,0.00926277
752,0.0092382
753,0.00921372
754,0.00918934
755,0.00916505
756,0.00914087
757,0.00911677
758,0.00909278
759,0.00906887
760,0.00904507
761,0.00902135
762,0.00899773
763,0.0089742
764,0.00895077
765,0.00892743
766,0.00890417
767,0.00888101
768,0.00885794
769,0.00883496
770,0.00881207
771,0.00878927
772,0.00876655
773,0.00874393
774,0.00872139
775,0.00869894
776,0.00867657
777,0.0086543
778,0.0086321
779,0.00861
780,0.00858797
781,0.00856604
782,0.00854418
783,0.00852241
784,0.00850073
785,0.00847913
786,0.0084576
787,0.00843617
788,0.00841481
789,0.00839353
790,0.00837234
791,0.00835122
792,0.00833019
793,0.00830923
794,0.00828835
795,0.00826756
796,0.00824684
797,0.00822619
798,0.00820563
799,0.00818514
800,0.00816473
801,0.0081444
802,0.00812414
803,0.00810396
804,0.00808385
805,0.00806382
806,0.00804386
807,0.00802398
808,0.00800417
809,0.00798444
810,0.00796477
811,0.00794518
812,0.00792566
813,0.00790622
814,0.00788684
815,0.00786754
816,0.00784831
817,0.00782915
818,0.00781006
819,0.00779103
820,0.00777208
821,0.0077532
822,0.00773439
823,0.00771564
824,0.00769696
825,0.00767836
826,0.00765981
827,0.00764134
828,0.00762293
829,0.00760459
830,0.00758632
831,0.00756811
832,0.00754996
833,0.00753189
834,0.00751387
835,0.00749592
836,0.00747804
837,0.00746022
838,0.00744247
839,0.00742477
840,0.00740714
841,0.00738958
842,0.00737207
843,0.00735463
844,0.00733725
845,0.00731993
846,0.00730268
847,0.00728548
848,0.00726835
849,0.00725127
850,0.00723426
851,0.0072173
852,0.00720041
853,0.00718357
854,0.0071668
855,0.00715008
856,0.00713342
857,0.00711682
858,0.00710028
859,0.00708379
860,0.00706737
861,0.007051
862,0.00703468
863,0.00701843
864,0.00700223
865,0.00698608
866,0.00697
867,0.00695396
868,0.00693799
869,0.00692207
870,0.0069062
871,0.00689039
872,0.00687463
873,0.00685893
874,0.00684328
875,0.00682768
876,0.00681214
877,0.00679665
878,0.00678121
879,0.00676583
880,0.00675049
881,0.00673521
882,0.00671999
883,0.00670481
884,0.00668969
885,0.00667461
886,0.00665959
887,0.00664462
888,0.0066297
889,0.00661483
890,0.00660001
891,0.00658524
892,0.00657052
893,0.00655584
894,0.00654122
895,0.00652665
896,0.00651212
897,0.00649765
898,0.00648322
899,0.00646884
900,0.00645451
901,0.00644023
902,0.00642599
903,0.0064118
904,0.00639766
905,0.00638356
906,0.00636951
907,0.00635551
908,0.00634156
909,0.00632765
910,0.00631378
911,0.00629996
912,0.00628619
913,0.00627246
914,0.00625878
915,0.00624514
916,0.00623155
917,0.006218
918,0.0062045
919,0.00619104
920,0.00617762
921,0.00616425
922,0.00615092
923,0.00613763
924,0.00612439
925,0.00611119
926,0.00609803
927,0.00608491
928,0.00607184
929,0.00605881
930,0.00604582
931,0.00603288
932,0.00601997
933,0.00600711
934,0.00599429
935,0.00598151
936,0.00596877
937,0.00595607
938,0.00594341
939,0.00593079
940,0.00591821
941,0.00590567
942,0.00589318
943,0.00588072
944,0.0058683
945,0.00585592
946,0.00584358
947,0.00583128
948,0.00581902
949,0.00580679
950,0.00579461
951,0.00578246
952,0.00577036
953,0.00575829
954,0.00574625
955,0.00573426
956,0.0057223
957,0.00571038
958,0.0056985
959,0.00568666
960,0.00567485
961,0.00566308
962,0.00565135
963,0.00563965
964,0.00562799
965,0.00561636
966,0.00560477
967,0.00559322
968,0.0055817
969,0.00557022
970,0.00555877
971,0.00554736
972,0.00553599
973,0.00552465
974,0.00551334
975,0.00550207
976,0.00549084
977,0.00547963
978,0.00546847
979,0.00545733
980,0.00544623
981,0.00543517
982,0.00542414
983,0.00541314
984,0.00540218
985,0.00539125
986,0.00538035
987,0.00536948
988,0.00535865
989,0.00534785
990,0.00533709
991,0.00532635
992,0.00531565
993,0.00530498
994,0.00529435
995,0.00528374
996,0.00527317
997,0.00526263
998,0.00525212
999,0.00524164
1000,0.0052312
1001,0.00522078
1002,0.0052104
1003,0.00520005
1004,0.00518973
1005,0.00517944
1006,0.00516918
1007,0.00515895
1008,0.00514875
1009,0.00513858
1010,0.00512844
1011,0.00511833
1012,0.00510825
1013,0.0050982
1014,0.00508818
1015,0.0050782
1016,0.00506824
1017,0.0050583
1018,0.0050484
1019,0.00503853
1020,0.00502869
1021,0.00501887
1022,0.00500909
1023,0.00499933
1024,0.0049896
1025,0.0049799
1026,0.00497023
1027,0.00496059
1028,0.00495097
1029,0.00494139
1030,0.00493183
1031,0.0049223
1032,0.00491279
1033,0.00490332
1034,0.00489387
1035,0.00488445
1036,0.00487505
1037,0.00486569
1038,0.00485635
1039,0.00484703
1040,0.00483775
1041,0.00482849
1042,0.00481926
1043,0.00481005
1044,0.00480087
1045,0.00479172
1046,0.00478259
1047,0.00477349
1048,0.00476441
1049,0.00475537
1050,0.00474634
1051,0.00473735
1052,0.00472837
1053,0.00471943
1054,0.00471051
1055,0.00470161
1056,0.00469274
1057,0.0046839
1058,0.00467508
1059,0.00466628
1060,0.00465751
1061,0.00464877
1062,0.00464005
1063,0.00463135
1064,0.00462268
1065,0.00461403
1066,0.00460541
1067,0.00459681
1068,0.00458824
1069,0.00457969
1070,0.00457116
1071,0.00456266
1072,0.00455418
1073,0.00454573
1074,0.00453729
1075,0.00452889
1076,0.0045205
1077,0.00451214
1078,0.0045038
1079,0.00449549
1080,0.0044872
1081,0.00447893
1082,0.00447068
1083,0.00446246
1084,0.00445426
1085,0.00444608
1086,0.00443793
1087,0.0044298
1088,0.00442169
1089,0.0044136
1090,0.00440554
1091,0.00439749
1092,0.00438947
1093,0.00438147
1094,0.0043735
1095,0.00436554
1096,0.00435761
1097,0.00434969
1098,0.0043418
1099,0.00433394
1100,0.00432609
1101,0.00431826
1102,0.00431046
1103,0.00430268
1104,0.00429491
1105,0.00428717
1106,0.00427945
1107,0.00427175
1108,0.00426408
1109,0.00425642
1110,0.00424878
1111,0.00424116
1112,0.00423357
1113,0.00422599
1114,0.00421844
1115,0.0042109
1116,0.00420339
1117,0.0041959
1118,0.00418842
1119,0.00418097
1120,0.00417353
1121,0.00416612
1122,0.00415873
1123,0.00415135
1124,0.004144
1125,0.00413666
1126,0.00412934
1127,0.00412205
1128,0.00411477
1129,0.00410751
1130,0.00410028
1131,0.00409306
1132,0.00408586
1133,0.00407868
1134,0.00407151
1135,0.00406437
1136,0.00405725
1137,0.00405014
1138,0.00404305
1139,0.00403599
1140,0.00402894
1141,0.00402191
1142,0.00401489
1143,0.0040079
1144,0.00400092
1145,0.00399397
1146,0.00398703
1147,0.00398011
1148,0.0039732
1149,0.00396632
1150,0.00395945
1151,0.0039526
1152,0.00394577
1153,0.00393896
1154,0.00393216
1155,0.00392538
1156,0.00391862
1157,0.00391188
1158,0.00390515
1159,0.00389845
1160,0.00389175
1161,0.00388508
1162,0.00387842
1163,0.00387179
1164,0.00386516
1165,0.00385856
1166,0.00385197
1167,0.0038454
1168,0.00383884
1169,0.00383231
1170,0.00382579
1171,0.00381928
1172,0.00381279
1173,0.00380632
1174,0.00379987
1175,0.00379343
1176,0.00378701
1177,0.00378061
1178,0.00377422
1179,0.00376784
1180,0.00376149
1181,0.00375515
1182,0.00374882
1183,0.00374252
1184,0.00373622
1185,0.00372995
1186,0.00372369
1187,0.00371744
1188,0.00371121
1189,0.003705
1190,0.0036988
1191,0.00369262
1192,0.00368646
1193,0.00368031
1194,0.00367417
1195,0.00366805
1196,0.00366195
1197,0.00365586
1198,0.00364978
1199,0.00364372
1200,0.00363768
1201,0.00363165
1202,0.00362564
1203,0.00361964
1204,0.00361366
1205,0.00360769
1206,0.00360173
1207,0.0035958
1208,0.00358987
1209,0.00358396
1210,0.00357807
1211,0.00357219
1212,0.00356632
1213,0.00356047
1214,0.00355463
1215,0.00354881
1216,0.003543
1217,0.00353721
1218,0.00353143
1219,0.00352566
1220,0.00351991
1221,0.00351418
1222,0.00350845
1223,0.00350274
1224,0.00349705
1225,0.00349137
1226,0.0034857
1227,0.00348005
1228,0.00347441
1229,0.00346878
1230,0.00346317
1231,0.00345757
1232,0.00345199
1233,0.00344642
1234,0.00344086
1235,0.00343532
1236,0.00342979
1237,0.00342427
1238,0.00341876
1239,0.00341327
1240,0.0034078
1241,0.00340233
1242,0.00339688
1243,0.00339144
1244,0.00338602
1245,0.00338061
1246,0.00337521
1247,0.00336983
1248,0.00336445
1249,0.00335909
1250,0.00335375
1251,0.00334841
1252,0.00334309
1253,0.00333778
1254,0.00333249
1255,0.0033272
1256,0.00332193
1257,0.00331668
1258,0.00331143
1259,0.0033062
1260,0.00330098
1261,0.00329577
1262,0.00329057
1263,0.00328539
1264,0.00328022
1265,0.00327506
1266,0.00326992
1267,0.00326478
1268,0.00325966
1269,0.00325455
1270,0.00324945
1271,0.00324436
1272,0.00323929
1273,0.00323423
1274,0.00322918
1275,0.00322414
1276,0.00321911
1277,0.0032141
1278,0.0032091
1279,0.00320411
1280,0.00319913
1281,0.00319416
1282,0.0031892
1283,0.00318426
1284,0.00317933
1285,0.0031744
1286,0.00316949
1287,0.0031646
1288,0.00315971
1289,0.00315483
1290,0.00314997
1291,0.00314512
1292,0.00314027
1293,0.00313544
1294,0.00313062
1295,0.00312581
1296,0.00312102
1297,0.00311623
1298,0.00311146
1299,0.00310669
1300,0.00310194
1301,0.0030972
1302,0.00309247
1303,0.00308775
1304,0.00308304
1305,0.00307834
1306,0.00307365
1307,0.00306897
1308,0.00306431
1309,0.00305965
1310,0.00305501
1311,0.00305037
1312,0.00304575
1313,0.00304114
1314,0.00303653
1315,0.00303194
1316,0.00302736
1317,0.00302279
1318,0.00301823
1319,0.00301368
1320,0.00300914
1321,0.00300461
1322,0.00300009
1323,0.00299558
1324,0.00299108
1325,0.00298659
1326,0.00298211
1327,0.00297764
1328,0.00297319
1329,0.00296874
1330,0.0029643
1331,0.00295987
1332,0.00295545
1333,0.00295104
1334,0.00294664
1335,0.00294226
1336,0.00293788
1337,0.00293351
1338,0.00292915
1339,0.0029248
1340,0.00292046
1341,0.00291613
1342,0.00291181
1343,0.0029075
1344,0.0029032
1345,0.00289891
1346,0.00289462
1347,0.00289035
1348,0.00288609
1349,0.00288183
1350,0.00287759
1351,0.00287336
1352,0.00286913
1353,0.00286492
1354,0.00286071
1355,0.00285651
1356,0.00285232
1357,0.00284815
1358,0.00284398
1359,0.00283982
1360,0.00283566
1361,0.00283152
1362,0.00282739
1363,0.00282327
1364,0.00281915
1365,0.00281505
1366,0.00281095
1367,0.00280686
1368,0.00280278
1369,0.00279871
1370,0.00279465
1371,0.0027906
1372,0.00278656
1373,0.00278252
1374,0.0027785
1375,0.00277448
1376,0.00277047
1377,0.00276648
1378,0.00276248
1379,0.0027585
1380,0.00275453
1381,0.00275057
1382,0.00274661
1383,0.00274266
1384,0.00273872
1385,0.00273479
1386,0.00273087
1387,0.00272696
1388,0.00272305
1389,0.00271916
1390,0.00271527
1391,0.00271139
1392,0.00270752
1393,0.00270366
1394,0.0026998
1395,0.00269596
1396,0.00269212
1397,0.00268829
1398,0.00268447
1399,0.00268065
1400,0.00267685
1401,0.00267305
1402,0.00266926
1403,0.00266548
1404,0.00266171
1405,0.00265794
1406,0.00265419
1407,0.00265044
1408,0.0026467
1409,0.00264297
1410,0.00263924
1411,0.00263552
1412,0.00263181
1413,0.00262811
1414,0.00262442
1415,0.00262074
1416,0.00261706
1417,0.00261339
1418,0.00260973
1419,0.00260607
1420,0.00260242
1421,0.00259879
1422,0.00259515
1423,0.00259153
1424,0.00258792
1425,0.00258431
1426,0.00258071
1427,0.00257711
1428,0.00257353
1429,0.00256995
1430,0.00256638
1431,0.00256282
1432,0.00255926
1433,0.00255571
1434,0.00255217
1435,0.00254864
1436,0.00254511
1437,0.00254159
1438,0.00253808
1439,0.00253458
1440,0.00253108
1441,0.00252759
1442,0.00252411
1443,0.00252064
1444,0.00251717
1445,0.00251371
1446,0.00251025
1447,0.00250681
1448,0.00250337
1449,0.00249994
1450,0.00249651
1451,0.00249309
1452,0.00248968
1453,0.00248628
1454,0.00248288
1455,0.00247949
1456,0.00247611
1457,0.00247274
1458,0.00246937
1459,0.002466
1460,0.00246265
1461,0.0024593
1462,0.00245596
1463,0.00245263
1464,0.0024493
1465,0.00244598
1466,0.00244266
1467,0.00243936
1468,0.00243606
1469,0.00243276
1470,0.00242948
1471,0.0024262
1472,0.00242292
1473,0.00241966
1474,0.0024164
1475,0.00241314
1476,0.0024099
1477,0.00240666
1478,0.00240342
1479,0.00240019
1480,0.00239697
1481,0.00239376
1482,0.00239055
1483,0.00238735
1484,0.00238416
1485,0.00238097
1486,0.00237779
1487,0.00237461
1488,0.00237144
1489,0.00236828
1490,0.00236512
1491,0.00236197
1492,0.00235883
1493,0.00235569
1494,0.00235256
1495,0.00234944
1496,0.00234632
1497,0.00234321
1498,0.0023401
1499,0.002337
1500,0.00233391
1501,0.00233082
1502,0.00232774
1503,0.00232466
1504,0.0023216
1505,0.00231853
1506,0.00231548
1507,0.00231243
1508,0.00230938
1509,0.00230634
1510,0.00230331
1511,0.00230028
1512,0.00229726
1513,0.00229425
1514,0.00229124
1515,0.00228824
1516,0.00228524
1517,0.00228225
1518,0.00227927
1519,0.00227629
1520,0.00227331
1521,0.00227035
1522,0.00226739
1523,0.00226443
1524,0.00226148
1525,0.00225854
1526,0.0022556
1527,0.00225267
1528,0.00224974
1529,0.00224682
1530,0.0022439
1531,0.002241
1532,0.00223809
1533,0.00223519
1534,0.0022323
1535,0.00222942
1536,0.00222653
1537,0.00222366
1538,0.00222079
1539,0.00221792
1540,0.00221507
1541,0.00221221
1542,0.00220937
1543,0.00220652
1544,0.00220369
1545,0.00220086
1546,0.00219803
1547,0.00219521
1548,0.0021924
1549,0.00218959
1550,0.00218678
1551,0.00218399
1552,0.00218119
1553,0.00217841
1554,0.00217562
1555,0.00217285
1556,0.00217008
1557,0.00216731
1558,0.00216455
1559,0.00216179
1560,0.00215904
1561,0.0021563
1562,0.00215356
1563,0.00215083
1564,0.0021481
1565,0.00214537
1566,0.00214266
1567,0.00213994
1568,0.00213723
1569,0.00213453
1570,0.00213183
1571,0.00212914
1572,0.00212645
1573,0.00212377
1574,0.00212109
1575,0.00211842
1576,0.00211575
1577,0.00211309
1578,0.00211044
1579,0.00210778
1580,0.00210514
1581,0.00210249
1582,0.00209986
1583,0.00209723
1584,0.0020946
1585,0.00209198
1586,0.00208936
1587,0.00208675
1588,0.00208414
1589,0.00208154
1590,0.00207894
1591,0.00207635
1592,0.00207376
1593,0.00207118
1594,0.0020686
1595,0.00206603
1596,0.00206346
1597,0.0020609
1598,0.00205834
1599,0.00205579
1600,0.00205324
1601,0.00205069
1602,0.00204815
1603,0.00204562
1604,0.00204309
1605,0.00204057
1606,0.00203805
1607,0.00203553
1608,0.00203302
1609,0.00203051
1610,0.00202801
1611,0.00202551
1612,0.00202302
1613,0.00202053
1614,0.00201805
1615,0.00201557
1616,0.0020131
1617,0.00201063
1618,0.00200817
1619,0.0020057
1620,0.00200325
1621,0.0020008
1622,0.00199835
1623,0.00199591
1624,0.00199347
1625,0.00199104
1626,0.00198861
1627,0.00198619
1628,0.00198377
1629,0.00198135
1630,0.00197894
1631,0.00197654
1632,0.00197413
1633,0.00197174
1634,0.00196934
1635,0.00196696
1636,0.00196457
1637,0.00196219
1638,0.00195982
1639,0.00195745
1640,0.00195508
1641,0.00195272
1642,0.00195036
1643,0.001948
1644,0.00194566
1645,0.00194331
1646,0.00194097
1647,0.00193863
1648,0.0019363
1649,0.00193397
1650,0.00193165
1651,0.00192933
1652,0.00192701
1653,0.0019247
1654,0.00192239
1655,0.00192009
1656,0.00191779
1657,0.0019155
1658,0.00191321
1659,0.00191092
1660,0.00190864
1661,0.00190636
1662,0.00190409
1663,0.00190182
1664,0.00189955
1665,0.00189729
1666,0.00189503
1667,0.00189278
1668,0.00189053
1669,0.00188828
1670,0.00188604
1671,0.0018838
1672,0.00188157
1673,0.00187934
1674,0.00187712
1675,0.0018749
1676,0.00187268
1677,0.00187046
1678,0.00186825
1679,0.00186605
1680,0.00186385
1681,0.00186165
1682,0.00185946
1683,0.00185727
1684,0.00185508
1685,0.0018529
1686,0.00185072
1687,0.00184855
1688,0.00184638
1689,0.00184421
1690,0.00184205
1691,0.00183989
1692,0.00183773
1693,0.00183558
1694,0.00183343
1695,0.00183129
1696,0.00182915
1697,0.00182701
1698,0.00182488
1699,0.00182275
